status,duration,credit-history,purpose,amount,savings,employment-duration,installment-rate,personal-status-sex,other-debtors,present-residence,property,age,other-installment-plans,housing,number-credits,job,people-liable,telephone,foreign-worker
0.3333333333333333,0.35714285714285715,0.75,0.1,0.05694948827996038,0.0,0.75,1.0,0.25,0.0,1.0,0.0,0.23214285714285715,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
1.0,0.19642857142857142,0.75,0.4,0.11428414218113789,0.25,0.25,0.3333333333333333,0.25,0.0,0.6666666666666666,1.0,0.10714285714285714,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.0,0.14285714285714285,0.75,0.7,0.025806096621547266,0.25,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.39285714285714285,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0
0.6666666666666666,0.03571428571428571,1.0,0.1,0.03747111257840872,0.5,0.25,0.0,0.25,0.0,0.0,0.6666666666666666,0.23214285714285715,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.6666666666666666,0.03571428571428571,0.0,0.1,0.0527676901067459,0.25,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.03571428571428571,0.25,0.3,0.17244415098492352,0.25,0.5,0.0,0.0,0.0,1.0,1.0,0.44642857142857145,1.0,0.5,0.0,1.0,0.0,1.0,0.0
0.6666666666666666,0.5714285714285714,0.75,0.1,0.6679322108506658,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.32142857142857145,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.0,0.7857142857142857,0.75,1.0,0.20160669087707714,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,1.0,0.3392857142857143,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.03571428571428571,0.75,0.7,0.010894684714427203,0.25,0.25,1.0,0.25,0.0,1.0,0.6666666666666666,0.07142857142857142,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.7857142857142857,0.75,0.4,0.3713546825134808,0.25,0.75,0.0,0.5,1.0,0.0,1.0,0.26785714285714285,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
0.6666666666666666,0.35714285714285715,0.75,0.2,0.678386706283702,0.25,1.0,1.0,0.25,0.0,0.3333333333333333,0.0,0.44642857142857145,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.5714285714285714,0.0,0.7,0.36519203257400684,0.25,0.5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.17857142857142858,0.5,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.25,0.25,0.6,0.05172224056344228,0.25,0.0,0.3333333333333333,0.25,0.0,1.0,0.0,0.6428571428571429,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
0.3333333333333333,0.7857142857142857,0.25,0.2,0.33459887751733247,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.48214285714285715,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
0.6666666666666666,0.14285714285714285,0.75,0.1,0.0351050951909321,0.25,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.39285714285714285,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0
0.3333333333333333,0.14285714285714285,0.25,0.1,0.02426543413667877,0.25,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,1.0,0.75,0.7,0.3322328601298558,0.25,0.5,1.0,1.0,0.0,1.0,0.0,0.4107142857142857,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.4642857142857143,0.75,0.3,0.118631011334874,0.25,0.75,1.0,0.25,0.0,1.0,1.0,0.07142857142857142,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.0,0.5714285714285714,0.25,0.1,0.4184549356223176,0.25,0.5,1.0,0.25,0.0,0.3333333333333333,1.0,0.10714285714285714,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.35714285714285715,1.0,0.3,0.3643666776713987,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6428571428571429,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.6666666666666666,0.4642857142857143,0.5,1.0,0.2217453505007153,0.5,0.5,1.0,0.25,0.0,1.0,0.3333333333333333,0.125,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0.3333333333333333,0.5714285714285714,0.25,0.3,0.3289864641795972,0.25,0.25,1.0,0.25,0.5,1.0,0.0,0.07142857142857142,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0
0.6666666666666666,0.625,0.25,0.4,0.25767580059425554,0.25,0.75,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.10714285714285714,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.5714285714285714,0.0,1.0,0.23137449103114338,0.25,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.19642857142857142,0.5,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
0.3333333333333333,0.35714285714285715,0.75,0.1,0.15808297567954221,0.25,0.25,1.0,0.25,0.0,0.0,0.6666666666666666,0.14285714285714285,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.35714285714285715,0.5,0.3,0.2123913282711566,0.25,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0
0.6666666666666666,0.14285714285714285,0.75,0.1,0.05749972488169913,0.25,0.25,0.6666666666666666,0.25,0.0,0.0,0.3333333333333333,0.10714285714285714,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.30357142857142855,0.75,1.0,0.1384945526576428,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.75,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0.6666666666666666,0.14285714285714285,0.75,0.1,0.03224386486189061,0.5,0.25,1.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.07142857142857142,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.0,0.4107142857142857,0.75,0.1,0.12765489160338947,0.25,0.5,0.6666666666666666,0.25,0.0,0.6666666666666666,1.0,0.03571428571428571,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.5714285714285714,0.0,0.1,0.10867172884340266,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.6785714285714286,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.08928571428571429,0.75,0.4,0.06140640475404424,0.25,0.25,0.6666666666666666,0.25,0.0,1.0,0.6666666666666666,0.05357142857142857,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.35714285714285715,0.25,0.1,0.05221745350500715,0.25,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.7321428571428571,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0.3333333333333333,0.03571428571428571,0.75,0.1,0.8058765269065699,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6666666666666666,0.7857142857142857,0.5,1.0,0.7797402883239793,0.25,0.5,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.10714285714285714,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.14285714285714285,0.75,0.2,0.17255419830527127,0.25,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.5714285714285714,0.75,0.3,0.2712116209970287,0.25,0.75,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.17857142857142858,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.14285714285714285,0.75,0.4,0.0706503796632552,0.25,0.25,0.0,0.5,0.0,0.0,1.0,0.07142857142857142,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.7857142857142857,0.5,0.3,0.37795752173434577,0.25,0.5,0.6666666666666666,1.0,0.0,1.0,0.0,0.6071428571428571,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0
0.6666666666666666,0.25,0.0,0.3,0.2226807527236712,0.25,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.375,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.5714285714285714,1.0,0.3,0.13733905579399142,0.25,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.21428571428571427,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.14285714285714285,0.75,0.3,0.056784417299438755,0.25,0.5,0.3333333333333333,0.25,0.0,1.0,0.3333333333333333,0.017857142857142856,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.0,0.25,0.75,0.3,0.07059535600308132,0.25,0.25,1.0,0.5,0.5,0.0,0.6666666666666666,0.42857142857142855,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0
0.3333333333333333,0.5714285714285714,0.75,0.3,0.1354682513480797,0.25,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.39285714285714285,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0
0.6666666666666666,0.08928571428571429,1.0,0.1,0.06531308462638935,0.5,0.75,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.17857142857142858,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.0,0.14285714285714285,0.0,0.6,0.07180587652690656,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6428571428571429,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0
0.3333333333333333,0.35714285714285715,0.75,0.1,0.1129635743369649,0.25,1.0,1.0,1.0,0.5,0.0,1.0,0.4642857142857143,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.14285714285714285,1.0,0.1,0.02459557609772202,0.25,0.25,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.48214285714285715,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
0.0,0.30357142857142855,0.25,0.1,0.6839440959612634,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.19642857142857142,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.2857142857142857,0.25,0.1,0.10922196544514141,0.25,0.5,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.25,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0
0.3333333333333333,0.7857142857142857,0.75,0.1,0.20254209310003302,0.25,0.75,1.0,1.0,0.0,1.0,0.0,0.48214285714285715,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0
0.6666666666666666,0.25,0.25,0.3,0.09232970177176186,0.25,0.25,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.21428571428571427,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0.6666666666666666,0.25,0.75,0.2,0.7002310993727303,0.25,0.0,0.6666666666666666,0.25,0.0,1.0,0.0,0.3392857142857143,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.35714285714285715,0.25,0.1,0.060195884230218995,0.0,0.75,1.0,1.0,0.0,0.3333333333333333,1.0,0.32142857142857145,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
0.0,0.25,0.0,0.3,0.08572686255089688,0.25,0.75,1.0,0.25,0.0,0.0,1.0,0.05357142857142857,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.0,0.5714285714285714,0.75,0.3,0.1705183228788379,0.25,0.5,1.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.16071428571428573,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.6428571428571429,0.25,0.7,0.3162759986794322,0.25,0.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.14285714285714285,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.25,0.5,0.3,0.15758776273797734,0.25,0.25,0.0,0.25,0.0,1.0,0.6666666666666666,0.125,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.14285714285714285,0.75,0.3,0.13821943435677342,0.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.10714285714285714,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.14285714285714285,0.75,0.9,0.035875426433366345,0.25,0.75,1.0,0.5,0.0,1.0,0.6666666666666666,0.03571428571428571,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.0,0.03571428571428571,0.75,0.3,0.23995818201826785,0.25,0.25,0.0,0.25,0.0,1.0,0.6666666666666666,0.23214285714285715,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.19642857142857142,1.0,0.1,0.055793991416309016,0.5,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.6666666666666666,0.10714285714285714,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.25,0.75,0.7,0.027511830086937382,0.25,0.0,1.0,0.25,0.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.35714285714285715,0.75,0.3,0.11604489930670188,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.35714285714285715,1.0,0.4,0.0713106635853417,0.25,0.75,1.0,1.0,1.0,1.0,0.3333333333333333,0.08928571428571429,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
0.3333333333333333,0.14285714285714285,0.75,0.1,0.028007043028502255,0.25,0.75,1.0,1.0,0.0,0.3333333333333333,1.0,0.125,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.35714285714285715,0.0,0.4,0.042588312974579066,0.25,0.25,1.0,0.5,0.0,1.0,1.0,0.5178571428571429,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.5714285714285714,0.75,0.6,0.11742049081104874,0.25,0.25,1.0,1.0,0.0,0.0,0.0,0.25,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
0.0,0.08928571428571429,0.75,0.3,0.09519093210080334,0.25,0.25,0.3333333333333333,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.0,0.25,0.5,1.0,0.21541762958071972,0.25,0.5,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.30357142857142855,0.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0
0.3333333333333333,0.5714285714285714,0.75,0.1,0.08759766699680863,0.25,0.25,1.0,0.25,0.0,1.0,0.3333333333333333,0.26785714285714285,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.6785714285714286,0.0,0.4,0.22669747991636405,0.25,0.75,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.125,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0
0.6666666666666666,0.14285714285714285,0.75,0.4,0.3421371189611533,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5892857142857143,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.25,0.75,0.1,0.03994717728623308,0.25,0.25,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.07142857142857142,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.6666666666666666,0.25,0.75,0.1,0.04357873885770881,0.0,0.5,1.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.25,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.25,0.75,0.3,0.09210960713106636,0.0,0.25,1.0,0.25,0.0,0.6666666666666666,1.0,0.14285714285714285,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.7857142857142857,0.75,0.3,0.534279740288324,0.25,0.25,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.125,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.6666666666666666,0.7857142857142857,0.5,0.0,1.0,0.25,0.5,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.23214285714285715,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.3333333333333333,0.14285714285714285,0.25,0.1,0.1787718719049191,0.25,0.5,0.6666666666666666,0.25,0.5,0.3333333333333333,1.0,0.17857142857142858,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.14285714285714285,0.75,0.3,0.09199955981071861,0.25,0.5,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.32142857142857145,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.6666666666666666,0.5714285714285714,0.75,0.3,0.48332783096731596,0.5,0.25,1.0,1.0,0.5,0.0,0.0,0.17857142857142858,1.0,0.5,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.35714285714285715,0.0,0.1,0.25420931000330144,0.25,0.5,0.6666666666666666,1.0,0.0,1.0,0.0,0.6071428571428571,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0
0.3333333333333333,0.7857142857142857,0.75,0.5,0.15412127214702323,0.25,0.5,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.625,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.7857142857142857,0.25,0.2,0.324254429404644,0.25,1.0,1.0,0.25,0.0,1.0,0.0,0.6964285714285714,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0.6666666666666666,0.7857142857142857,1.0,1.0,0.33927588863211183,0.25,1.0,1.0,0.25,0.0,0.6666666666666666,0.0,0.7142857142857143,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.7857142857142857,0.5,0.2,0.2396280400572246,0.25,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.08928571428571429,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0
0.3333333333333333,0.7857142857142857,0.75,0.1,0.4133927588863211,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.4107142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.35714285714285715,0.0,0.1,0.12589413447782546,0.25,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
0.3333333333333333,0.14285714285714285,0.75,0.7,0.029987894794761747,0.25,0.25,1.0,0.25,0.0,1.0,0.6666666666666666,0.6071428571428571,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.4642857142857143,0.75,0.6,0.6464179597226808,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.26785714285714285,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0
0.3333333333333333,0.5714285714285714,0.75,0.3,0.17585561791570375,0.25,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.4107142857142857,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0
0.0,0.25,0.25,0.1,0.1389347419390338,0.25,0.75,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.21428571428571427,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.35714285714285715,0.75,0.1,0.2512930560140861,0.25,0.75,0.3333333333333333,1.0,0.5,0.6666666666666666,0.6666666666666666,0.21428571428571427,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.6666666666666666,0.35714285714285715,0.75,0.0,0.6095521074061847,0.25,0.5,0.3333333333333333,1.0,0.5,0.6666666666666666,0.3333333333333333,0.17857142857142858,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
0.3333333333333333,0.30357142857142855,1.0,0.1,0.07686805326290305,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.375,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
0.3333333333333333,0.30357142857142855,0.0,0.7,0.17409486079013975,0.25,0.25,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.125,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.7321428571428571,0.5,1.0,0.6364036535710356,0.25,1.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.17857142857142858,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.19642857142857142,0.5,0.1,0.08407615274568064,0.25,0.25,0.3333333333333333,0.25,0.0,0.0,1.0,0.125,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
0.6666666666666666,0.5714285714285714,0.5,0.4,0.19555408825795093,0.25,0.5,1.0,0.25,0.0,0.0,0.3333333333333333,0.4107142857142857,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
0.3333333333333333,0.25,1.0,0.3,0.07169582920655881,0.25,0.5,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.44642857142857145,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.6666666666666666,0.35714285714285715,0.75,0.1,0.060801144492131615,0.25,0.25,0.6666666666666666,0.25,0.0,1.0,0.3333333333333333,0.10714285714285714,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0
0.6666666666666666,0.7857142857142857,0.75,0.4,0.31368988665126,0.25,0.5,0.3333333333333333,0.25,0.0,0.3333333333333333,1.0,0.05357142857142857,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.3333333333333333,0.35714285714285715,0.0,0.4,0.07752833718498954,0.25,0.25,1.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.17857142857142858,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0
0.3333333333333333,0.35714285714285715,1.0,1.0,0.16017387476614944,0.25,0.5,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.21428571428571427,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0
0.6666666666666666,0.19642857142857142,0.0,0.6,0.06943985913942996,1.0,0.5,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
